ISA Education Foundation Scholarship Award,"Purposes: Scholarships are made available to graduate, undergraduate, and 2-year program students. The mission of ISA’s Scholarship is to provide, through the award of scholarships and other educational program development, the re...",https://www.scholarshipportal.com/scholarship/isa-education-foundation-scholarship-award,"Bachelor, , Master, , Phd",NA,01-Feb-23,NA
Generation Google Scholarship,Purposes: to help aspiring computer scientists excel in technology and become leaders in the field. ...,https://www.scholarshipportal.com/scholarship/generation-google-scholarship,"Bachelor, , Master, , Phd",NA,01-Dec-22,NA
PAIS PhD Scholarships,The Department of Politics and International Studies (PAIS) at the University of Warwick is pleased to announce a competition for PhD scholarships. These department funded scholarships are aimed at any candidate starting their PhD...,https://www.scholarshipportal.com/scholarship/pais-phd-scholarships,Phd,NA,21-Jan-23,NA
FUNIBER Training Scholarship,Purposes: FUNIBER’s purpose is to disseminate and share European and Ibero-American knowledge. The Fundacion Universitaria Iberoamericana (Ibero-American University Foundation - FUNIBER) offers an international scholarship program...,https://www.scholarshipportal.com/scholarship/funiber-training-scholarship,"Bachelor, , Master, , Phd",NA,NA,NA
CIM Master's Bursaries,A number of Centre for Interdisciplinary Methodologies (CIM) Masters Bursaries are available for October entry. ...,https://www.scholarshipportal.com/scholarship/cim-masters-bursaries,Master,NA,31-Aug-22,NA
Department of Statistics MSc Bursary,"A maximum of two Department of Statistics bursaries are available for entry in October. The bursaries will pay fees at the Home rate £10,430 and a maintenance grant of £9,000. ...",https://www.scholarshipportal.com/scholarship/department-of-statistics-msc-bursary,Master,NA,NA,NA
The Dover Fund,"The Dover Fund, set up in honour of Sir Kenneth Dover, is administered by the Hellenic Society. Its purposes are: to further the study of the history of the Greek language in any period from the Bronze Age to the 15th century AD, ...",https://www.scholarshipportal.com/scholarship/the-dover-fund,Master,up to £400,01-May-23,NA
Gad Heuman Postgraduate Bursary,"Funding is available every year to support substantive research and fieldwork in the Caribbean by postgraduate students at the University of Warwick. The funding is intended as a contribution towards expenses, such as travel to an...",https://www.scholarshipportal.com/scholarship/gad-heuman-postgraduate-bursary,Master,NA,01-Apr-23,NA
The Music Centre - Scholarships and Exhibitions,"A number of Music Scholarships are available each year, to encourage talented musicians to make Warwick their first choice for music-making and for a degree. There is no music degree at Warwick and hence these Scholarships are ope...",https://www.scholarshipportal.com/scholarship/the-music-centre-scholarships-and-exhibitions,Bachelor,NA,NA,NA
Heyning-Roelli Scholarship,The Heyning-Roelli Foundation supports talented but financially disadvantaged students with contributions towards travel and living costs. ...,https://www.scholarshipportal.com/scholarship/heyning-roelli-scholarship,"Bachelor, , Master",NA,20-Apr-23,NA
Avicenna-Studienwerk Scholarship,"The scholarship program is more than just a scholarship, more than just a funding opportunity. Thirteen organizations for the promotion of gifted students, which have joined forces under the umbrella of the Federal Ministry of Edu...",https://www.scholarshipportal.com/scholarship/avicenna-studienwerk-scholarship,"Bachelor, , Master, , Phd",NA,01-Apr-23,NA
UNSW Global Academic Award,The UNSW Global Academic Award has been established to support high-achieving UNSW Global students to take undergraduate study at UNSW. ...,https://www.scholarshipportal.com/scholarship/unsw-global-academic-award,Bachelor,"up to $10,000",NA,NA
Future of Change Scholarship,The Future of Change Scholarship is offered at the University of New South Wales. ...,https://www.scholarshipportal.com/scholarship/future-of-change-scholarship,Bachelor,NA,NA,NA
Amsterdam Merit Scholarship - Communication Science,The College of Communication aims to attract the world’s brightest students to its international classrooms. Outstanding students from outside the European Economic Area can apply for an Amsterdam Merit Scholarship (AMS). The AMS ...,https://www.scholarshipportal.com/scholarship/amsterdam-merit-scholarship-communication-science,Bachelor,NA,15-Jan-23,NA
Arup Scholarship,The Arup Scholarship is a designated Scholarship for MECH/CIVL/CIEV Students. ...,https://www.scholarshipportal.com/scholarship/arup-scholarship,Bachelor,NA,NA,NA
Asian Pacific Alumni Asociation,"The Asian Pacific Alumni Asociation scholarship is open to currently enrolled USC undergraduate, transfer, graduate or professional students. Both domestic and international students may apply. ...",https://www.scholarshipportal.com/scholarship/asian-pacific-alumni-asociation,"Bachelor, , Master, , Phd",NA,NA,NA
Amsterdam Merit Scholarship - Economics and Business scholarships,"The University of Amsterdam aims to attract the world’s brightest students to their international classrooms. Therefore, outstanding student with a non-EU nationality, can apply for the Amsterdam Merit Scholarship. ...",https://www.scholarshipportal.com/scholarship/amsterdam-merit-scholarship-economics-and-business-scholarships,Bachelor,NA,15-Jan-23,NA
Chern Class Scholarship,The Chern Class Scholarship is offered at Hong Kong University of Science and Technology. ...,https://www.scholarshipportal.com/scholarship/chern-class-scholarship,Bachelor,"HK$ 2,500 - 10,000",NA,NA
Australia’s Global University Award,The Australia’s Global University Award is offered at the University of New South Wales. ...,https://www.scholarshipportal.com/scholarship/australias-global-university-award,"Bachelor, , Master",NA,NA,NA
Utrecht Excellence Scholarships,The Utrecht Excellence Scholarship offers a number of highly talented prospective students the opportunity to pursue a degree in a selected number of fields at Utrecht University: International Bachelor’s programmes: • Economics a...,https://www.scholarshipportal.com/scholarship/utrecht-excellence-scholarships,Bachelor,Approximately between €5.000 and €17.000 euro,01-Feb-23,NA
Trustee Scholarship,"Every year, BU welcomes approximately 20 outstanding students to the Trustee Scholars Program. Many of our current Scholars had perfect 4.0 grade point averages in high school and ranked in the top of their class. ...",https://www.scholarshipportal.com/scholarship/trustee-scholarship,Bachelor,NA,01-Dec-22,NA
(ISC)² Undergraduate Scholarships,"Aspiring information security professionals have the opportunity to ease some of their educational financial burden with the (ISC)² Information Security Undergraduate Scholarship, offering undergraduate students studying informati...",https://www.scholarshipportal.com/scholarship/isc-undergraduate-scholarships,Bachelor,"up to $5,000",20-Feb-23,NA
(ISC)² Graduate Scholarships,Graduate students often need funding to conduct special research projects or assistance with tuition and fees; the (ISC)² Graduate Scholarship Program helps grad students achieve those goals. ...,https://www.scholarshipportal.com/scholarship/isc-graduate-scholarships,Master,"up to $5,000",01-Feb-23,NA
Association of Firearm and Tool Mark Examiners,"AFTE awards annual monetary scholarship(s) of up to $2,000.00 to students who are seeking or advancing a career in Forensic Science. Applications will be reviewed and recipients will be chosen by the Scholarship Committee prior to...",https://www.scholarshipportal.com/scholarship/association-of-firearm-and-tool-mark-examiners,"Bachelor, , Master, , Phd",Annual,01-Apr-23,NA
Leiden University Excellence Scholarship (LExS),For excellent students joining a full-time Leiden University Master's degree programme - with the exception of LLM (non-advanced) and MSc programmes at Leiden Law School. ...,https://www.scholarshipportal.com/scholarship/leiden-university-excellence-scholarship-lexs,Master,"up to €15,000",01-Feb-23,NA
CMB Wing Lung Bank Scholarship,The CMB Wing Lung Bank Scholarship is offered at Hong Kong University of Science and Technology. ...,https://www.scholarshipportal.com/scholarship/cmb-wing-lung-bank-scholarship,Bachelor,NA,NA,NA
Utrecht Sylff Scholarships,The Utrecht Sylff Scholarship offers a number of outstanding prospective graduates from University College Utrecht and the Bachelor’s programme in Economics and Business Economics the opportunity to pursue a Master’s programme in ...,https://www.scholarshipportal.com/scholarship/utrecht-sylff-scholarships,"Master, , Phd","up to 25,000 US$",01-Apr-23,NA
